"Ensembl" "moduleColor" "moduleLabel"
"ENSG00000239407" "grey" "M0"
"ENSG00000239415" "turquoise" "M1"
"ENSG00000239419" "turquoise" "M1"
"ENSG00000239494" "turquoise" "M1"
"ENSG00000239521" "turquoise" "M1"
"ENSG00000239523" "turquoise" "M1"
"ENSG00000239557" "green" "M3"
"ENSG00000239559" "green" "M3"
"ENSG00000239569" "pink" "M6"
"ENSG00000239594" "grey" "M0"
"ENSG00000239665" "pink" "M6"
"ENSG00000239672" "yellow" "M2"
"ENSG00000239763" "turquoise" "M1"
"ENSG00000239776" "green" "M3"
"ENSG00000239779" "turquoise" "M1"
"ENSG00000239789" "grey" "M0"
"ENSG00000239881" "pink" "M6"
"ENSG00000239884" "turquoise" "M1"
"ENSG00000239887" "grey" "M0"
"ENSG00000239899" "grey" "M0"
"ENSG00000239900" "yellow" "M2"
"ENSG00000239912" "grey" "M0"
"ENSG00000239922" "grey" "M0"
"ENSG00000240024" "magenta" "M7"
"ENSG00000240036" "green" "M3"
"ENSG00000240053" "grey" "M0"
"ENSG00000240087" "green" "M3"
"ENSG00000240184" "grey" "M0"
"ENSG00000240225" "grey" "M0"
"ENSG00000240230" "grey" "M0"
"ENSG00000240291" "grey" "M0"
"ENSG00000240322" "grey" "M0"
"ENSG00000240342" "green" "M3"
"ENSG00000240344" "grey" "M0"
"ENSG00000240356" "blue" "M10"
"ENSG00000240371" "green" "M3"
"ENSG00000240373" "grey" "M0"
"ENSG00000240376" "green" "M3"
"ENSG00000240395" "green" "M3"
"ENSG00000240409" "blue" "M10"
"ENSG00000240445" "grey" "M0"
"ENSG00000240449" "grey" "M0"
"ENSG00000240489" "green" "M3"
"ENSG00000240497" "grey" "M0"
"ENSG00000240509" "green" "M3"
"ENSG00000240563" "black" "M5"
"ENSG00000240616" "green" "M3"
"ENSG00000240682" "grey" "M0"
"ENSG00000240694" "grey" "M0"
"ENSG00000240695" "green" "M3"
"ENSG00000240731" "grey" "M0"
"ENSG00000240771" "black" "M5"
"ENSG00000240809" "green" "M3"
"ENSG00000240849" "yellow" "M2"
"ENSG00000240857" "yellow" "M2"
"ENSG00000240898" "grey" "M0"
"ENSG00000240950" "green" "M3"
"ENSG00000240970" "grey" "M0"
"ENSG00000241007" "green" "M3"
"ENSG00000241015" "yellow" "M2"
"ENSG00000241043" "grey" "M0"
"ENSG00000241058" "magenta" "M7"
"ENSG00000241061" "green" "M3"
"ENSG00000241081" "green" "M3"
"ENSG00000241095" "green" "M3"
"ENSG00000241127" "grey" "M0"
"ENSG00000241258" "yellow" "M2"
"ENSG00000241269" "grey" "M0"
"ENSG00000241293" "green" "M3"
"ENSG00000241343" "grey" "M0"
"ENSG00000241360" "grey" "M0"
"ENSG00000241370" "grey" "M0"
"ENSG00000241404" "turquoise" "M1"
"ENSG00000241468" "blue" "M10"
"ENSG00000241494" "green" "M3"
"ENSG00000241506" "green" "M3"
"ENSG00000241511" "green" "M3"
"ENSG00000241547" "green" "M3"
"ENSG00000241553" "purple" "M8"
"ENSG00000241627" "green" "M3"
"ENSG00000241634" "magenta" "M7"
"ENSG00000241685" "grey" "M0"
"ENSG00000241697" "grey" "M0"
"ENSG00000241732" "yellow" "M2"
"ENSG00000241741" "green" "M3"
"ENSG00000241764" "grey" "M0"
"ENSG00000241781" "grey" "M0"
"ENSG00000241837" "blue" "M10"
"ENSG00000241839" "grey" "M0"
"ENSG00000241852" "purple" "M8"
"ENSG00000241859" "grey" "M0"
"ENSG00000241878" "grey" "M0"
"ENSG00000241889" "green" "M3"
"ENSG00000241945" "purple" "M8"
"ENSG00000241973" "turquoise" "M1"
"ENSG00000241975" "pink" "M6"
"ENSG00000242013" "black" "M5"
"ENSG00000242071" "green" "M3"
"ENSG00000242083" "green" "M3"
"ENSG00000242085" "turquoise" "M1"
"ENSG00000242086" "grey" "M0"
"ENSG00000242125" "purple" "M8"
"ENSG00000242140" "green" "M3"
"ENSG00000242198" "grey" "M0"
"ENSG00000242247" "grey" "M0"
"ENSG00000242259" "grey" "M0"
"ENSG00000242265" "grey" "M0"
"ENSG00000242268" "grey" "M0"
"ENSG00000242282" "grey" "M0"
"ENSG00000242294" "turquoise" "M1"
"ENSG00000242299" "green" "M3"
"ENSG00000242338" "black" "M5"
"ENSG00000242372" "purple" "M8"
"ENSG00000242419" "pink" "M6"
"ENSG00000242445" "green" "M3"
"ENSG00000242457" "green" "M3"
"ENSG00000242474" "grey" "M0"
"ENSG00000242477" "green" "M3"
"ENSG00000242485" "purple" "M8"
"ENSG00000242498" "grey" "M0"
"ENSG00000242539" "blue" "M10"
"ENSG00000242540" "magenta" "M7"
"ENSG00000242588" "turquoise" "M1"
"ENSG00000242612" "grey" "M0"
"ENSG00000242622" "turquoise" "M1"
"ENSG00000242687" "turquoise" "M1"
"ENSG00000242712" "grey" "M0"
"ENSG00000242732" "grey" "M0"
"ENSG00000242756" "green" "M3"
"ENSG00000242779" "grey" "M0"
"ENSG00000242798" "turquoise" "M1"
"ENSG00000242802" "grey" "M0"
"ENSG00000242808" "magenta" "M7"
"ENSG00000242814" "green" "M3"
"ENSG00000242861" "red" "M4"
"ENSG00000243015" "grey" "M0"
"ENSG00000243147" "yellow" "M2"
"ENSG00000243156" "grey" "M0"
"ENSG00000243199" "green" "M3"
"ENSG00000243230" "turquoise" "M1"
"ENSG00000243244" "grey" "M0"
"ENSG00000243279" "red" "M4"
"ENSG00000243302" "turquoise" "M1"
"ENSG00000243317" "grey" "M0"
"ENSG00000243335" "turquoise" "M1"
"ENSG00000243364" "grey" "M0"
"ENSG00000243422" "grey" "M0"
"ENSG00000243449" "grey" "M0"
"ENSG00000243452" "greenyellow" "M9"
"ENSG00000243477" "turquoise" "M1"
"ENSG00000243547" "green" "M3"
"ENSG00000243554" "grey" "M0"
"ENSG00000243620" "turquoise" "M1"
"ENSG00000243646" "greenyellow" "M9"
"ENSG00000243667" "turquoise" "M1"
"ENSG00000243679" "turquoise" "M1"
"ENSG00000243680" "green" "M3"
"ENSG00000243701" "red" "M4"
"ENSG00000243759" "green" "M3"
"ENSG00000243829" "green" "M3"
"ENSG00000243859" "green" "M3"
"ENSG00000243927" "grey" "M0"
"ENSG00000243943" "grey" "M0"
"ENSG00000243964" "green" "M3"
"ENSG00000243970" "grey" "M0"
"ENSG00000244005" "grey" "M0"
"ENSG00000244026" "grey" "M0"
"ENSG00000244038" "grey" "M0"
"ENSG00000244045" "yellow" "M2"
"ENSG00000244073" "green" "M3"
"ENSG00000244119" "green" "M3"
"ENSG00000244124" "grey" "M0"
"ENSG00000244165" "yellow" "M2"
"ENSG00000244171" "green" "M3"
"ENSG00000244187" "greenyellow" "M9"
"ENSG00000244218" "grey" "M0"
"ENSG00000244291" "grey" "M0"
"ENSG00000244313" "green" "M3"
"ENSG00000244363" "green" "M3"
"ENSG00000244398" "green" "M3"
"ENSG00000244405" "grey" "M0"
"ENSG00000244425" "turquoise" "M1"
"ENSG00000244462" "grey" "M0"
"ENSG00000244486" "brown" "M11"
"ENSG00000244509" "grey" "M0"
"ENSG00000244535" "green" "M3"
"ENSG00000244567" "black" "M5"
"ENSG00000244586" "red" "M4"
"ENSG00000244627" "turquoise" "M1"
"ENSG00000244694" "grey" "M0"
"ENSG00000244701" "magenta" "M7"
"ENSG00000244716" "green" "M3"
"ENSG00000244754" "turquoise" "M1"
"ENSG00000244879" "pink" "M6"
"ENSG00000244932" "turquoise" "M1"
"ENSG00000245060" "black" "M5"
"ENSG00000245526" "turquoise" "M1"
"ENSG00000245556" "black" "M5"
"ENSG00000245680" "grey" "M0"
"ENSG00000245694" "grey" "M0"
"ENSG00000245711" "red" "M4"
"ENSG00000245849" "turquoise" "M1"
"ENSG00000245857" "turquoise" "M1"
"ENSG00000245910" "purple" "M8"
"ENSG00000245937" "grey" "M0"
"ENSG00000245958" "turquoise" "M1"
"ENSG00000246067" "turquoise" "M1"
"ENSG00000246089" "red" "M4"
"ENSG00000246090" "grey" "M0"
"ENSG00000246174" "turquoise" "M1"
"ENSG00000246263" "grey" "M0"
"ENSG00000246451" "turquoise" "M1"
"ENSG00000246465" "turquoise" "M1"
"ENSG00000246560" "grey" "M0"
"ENSG00000246596" "turquoise" "M1"
"ENSG00000246695" "grey" "M0"
"ENSG00000246705" "red" "M4"
"ENSG00000246859" "turquoise" "M1"
"ENSG00000247077" "yellow" "M2"
"ENSG00000247092" "grey" "M0"
"ENSG00000247134" "grey" "M0"
"ENSG00000247137" "pink" "M6"
"ENSG00000247228" "grey" "M0"
"ENSG00000247240" "black" "M5"
"ENSG00000247271" "grey" "M0"
"ENSG00000247400" "turquoise" "M1"
"ENSG00000247516" "grey" "M0"
"ENSG00000247556" "grey" "M0"
"ENSG00000247572" "pink" "M6"
"ENSG00000247596" "brown" "M11"
"ENSG00000247626" "yellow" "M2"
"ENSG00000247627" "grey" "M0"
"ENSG00000247679" "turquoise" "M1"
"ENSG00000247746" "black" "M5"
"ENSG00000247828" "turquoise" "M1"
"ENSG00000247903" "magenta" "M7"
"ENSG00000247982" "grey" "M0"
"ENSG00000248008" "grey" "M0"
"ENSG00000248049" "yellow" "M2"
"ENSG00000248092" "grey" "M0"
"ENSG00000248103" "grey" "M0"
"ENSG00000248121" "grey" "M0"
"ENSG00000248124" "grey" "M0"
"ENSG00000248126" "grey" "M0"
"ENSG00000248175" "grey" "M0"
"ENSG00000248180" "green" "M3"
"ENSG00000248256" "grey" "M0"
"ENSG00000248275" "grey" "M0"
"ENSG00000248280" "grey" "M0"
"ENSG00000248333" "blue" "M10"
"ENSG00000248367" "turquoise" "M1"
"ENSG00000248409" "turquoise" "M1"
"ENSG00000248445" "grey" "M0"
"ENSG00000248487" "red" "M4"
"ENSG00000248489" "grey" "M0"
"ENSG00000248527" "grey" "M0"
"ENSG00000248546" "green" "M3"
"ENSG00000248569" "green" "M3"
"ENSG00000248590" "green" "M3"
"ENSG00000248593" "grey" "M0"
"ENSG00000248626" "green" "M3"
"ENSG00000248641" "green" "M3"
"ENSG00000248774" "magenta" "M7"
"ENSG00000248785" "green" "M3"
"ENSG00000248794" "grey" "M0"
"ENSG00000248835" "grey" "M0"
"ENSG00000248866" "black" "M5"
"ENSG00000248873" "green" "M3"
"ENSG00000248932" "pink" "M6"
"ENSG00000248996" "grey" "M0"
"ENSG00000249014" "green" "M3"
"ENSG00000249042" "pink" "M6"
"ENSG00000249087" "turquoise" "M1"
"ENSG00000249115" "grey" "M0"
"ENSG00000249119" "blue" "M10"
"ENSG00000249129" "green" "M3"
"ENSG00000249158" "grey" "M0"
"ENSG00000249214" "black" "M5"
"ENSG00000249216" "grey" "M0"
"ENSG00000249242" "grey" "M0"
"ENSG00000249353" "green" "M3"
"ENSG00000249430" "grey" "M0"
"ENSG00000249459" "yellow" "M2"
"ENSG00000249471" "greenyellow" "M9"
"ENSG00000249485" "green" "M3"
"ENSG00000249492" "grey" "M0"
"ENSG00000249565" "green" "M3"
"ENSG00000249572" "grey" "M0"
"ENSG00000249577" "grey" "M0"
"ENSG00000249592" "turquoise" "M1"
"ENSG00000249637" "grey" "M0"
"ENSG00000249673" "grey" "M0"
"ENSG00000249685" "magenta" "M7"
"ENSG00000249784" "grey" "M0"
"ENSG00000249803" "grey" "M0"
"ENSG00000249835" "turquoise" "M1"
"ENSG00000249855" "green" "M3"
"ENSG00000249859" "magenta" "M7"
"ENSG00000249915" "grey" "M0"
"ENSG00000249936" "green" "M3"
"ENSG00000249992" "yellow" "M2"
"ENSG00000250015" "grey" "M0"
"ENSG00000250067" "turquoise" "M1"
"ENSG00000250081" "magenta" "M7"
"ENSG00000250091" "grey" "M0"
"ENSG00000250132" "turquoise" "M1"
"ENSG00000250182" "green" "M3"
"ENSG00000250202" "green" "M3"
"ENSG00000250208" "grey" "M0"
"ENSG00000250251" "turquoise" "M1"
"ENSG00000250284" "grey" "M0"
"ENSG00000250312" "grey" "M0"
"ENSG00000250317" "grey" "M0"
"ENSG00000250321" "green" "M3"
"ENSG00000250337" "grey" "M0"
"ENSG00000250366" "magenta" "M7"
"ENSG00000250397" "grey" "M0"
"ENSG00000250461" "green" "M3"
"ENSG00000250462" "turquoise" "M1"
"ENSG00000250471" "green" "M3"
"ENSG00000250479" "grey" "M0"
"ENSG00000250510" "turquoise" "M1"
"ENSG00000250526" "green" "M3"
"ENSG00000250568" "green" "M3"
"ENSG00000250571" "turquoise" "M1"
"ENSG00000250742" "grey" "M0"
"ENSG00000250786" "black" "M5"
"ENSG00000250838" "pink" "M6"
"ENSG00000250892" "grey" "M0"
"ENSG00000250896" "green" "M3"
"ENSG00000250899" "yellow" "M2"
"ENSG00000250959" "turquoise" "M1"
"ENSG00000251022" "turquoise" "M1"
"ENSG00000251050" "grey" "M0"
"ENSG00000251102" "green" "M3"
"ENSG00000251155" "grey" "M0"
"ENSG00000251188" "black" "M5"
"ENSG00000251235" "green" "M3"
"ENSG00000251247" "pink" "M6"
"ENSG00000251322" "black" "M5"
"ENSG00000251333" "green" "M3"
"ENSG00000251369" "grey" "M0"
"ENSG00000251400" "green" "M3"
"ENSG00000251414" "turquoise" "M1"
"ENSG00000251474" "turquoise" "M1"
"ENSG00000251548" "green" "M3"
"ENSG00000251550" "grey" "M0"
"ENSG00000251562" "turquoise" "M1"
"ENSG00000251580" "grey" "M0"
"ENSG00000251593" "green" "M3"
"ENSG00000251602" "grey" "M0"
"ENSG00000251667" "green" "M3"
"ENSG00000251689" "grey" "M0"
"ENSG00000251712" "grey" "M0"
"ENSG00000251720" "grey" "M0"
"ENSG00000251733" "grey" "M0"
"ENSG00000251739" "turquoise" "M1"
"ENSG00000251749" "grey" "M0"
"ENSG00000251768" "grey" "M0"
"ENSG00000251787" "grey" "M0"
"ENSG00000251795" "grey" "M0"
"ENSG00000251806" "grey" "M0"
"ENSG00000251819" "grey" "M0"
"ENSG00000251821" "grey" "M0"
"ENSG00000251867" "black" "M5"
"ENSG00000251870" "grey" "M0"
"ENSG00000251880" "grey" "M0"
"ENSG00000251969" "grey" "M0"
"ENSG00000251988" "turquoise" "M1"
"ENSG00000251991" "grey" "M0"
"ENSG00000251992" "grey" "M0"
"ENSG00000251994" "grey" "M0"
"ENSG00000252026" "grey" "M0"
"ENSG00000252061" "grey" "M0"
"ENSG00000252075" "grey" "M0"
"ENSG00000252106" "turquoise" "M1"
"ENSG00000252139" "grey" "M0"
"ENSG00000252150" "grey" "M0"
"ENSG00000252181" "grey" "M0"
"ENSG00000252244" "grey" "M0"
"ENSG00000252245" "grey" "M0"
"ENSG00000252311" "grey" "M0"
"ENSG00000252328" "grey" "M0"
"ENSG00000252367" "grey" "M0"
"ENSG00000252412" "grey" "M0"
"ENSG00000252419" "turquoise" "M1"
"ENSG00000252447" "turquoise" "M1"
"ENSG00000252473" "grey" "M0"
"ENSG00000252498" "black" "M5"
"ENSG00000252503" "grey" "M0"
"ENSG00000252516" "grey" "M0"
"ENSG00000252579" "grey" "M0"
"ENSG00000252645" "grey" "M0"
"ENSG00000252743" "grey" "M0"
"ENSG00000252759" "grey" "M0"
"ENSG00000252768" "grey" "M0"
"ENSG00000252817" "grey" "M0"
"ENSG00000252874" "turquoise" "M1"
"ENSG00000252910" "grey" "M0"
"ENSG00000252915" "grey" "M0"
"ENSG00000252916" "grey" "M0"
"ENSG00000252933" "grey" "M0"
"ENSG00000252965" "grey" "M0"
"ENSG00000252981" "grey" "M0"
"ENSG00000253051" "grey" "M0"
"ENSG00000253068" "grey" "M0"
"ENSG00000253084" "grey" "M0"
"ENSG00000253092" "grey" "M0"
"ENSG00000253173" "green" "M3"
"ENSG00000253204" "green" "M3"
"ENSG00000253250" "grey" "M0"
"ENSG00000253251" "grey" "M0"
"ENSG00000253276" "red" "M4"
"ENSG00000253304" "grey" "M0"
"ENSG00000253305" "grey" "M0"
"ENSG00000253341" "green" "M3"
"ENSG00000253352" "grey" "M0"
"ENSG00000253368" "yellow" "M2"
"ENSG00000253476" "grey" "M0"
"ENSG00000253540" "pink" "M6"
"ENSG00000253541" "green" "M3"
"ENSG00000253554" "grey" "M0"
"ENSG00000253570" "green" "M3"
"ENSG00000253626" "green" "M3"
"ENSG00000253661" "pink" "M6"
"ENSG00000253676" "grey" "M0"
"ENSG00000253683" "green" "M3"
"ENSG00000253696" "grey" "M0"
"ENSG00000253710" "grey" "M0"
"ENSG00000253716" "pink" "M6"
"ENSG00000253719" "grey" "M0"
"ENSG00000253729" "grey" "M0"
"ENSG00000253738" "grey" "M0"
"ENSG00000253764" "grey" "M0"
"ENSG00000253785" "green" "M3"
"ENSG00000253797" "grey" "M0"
"ENSG00000253846" "red" "M4"
"ENSG00000253854" "turquoise" "M1"
"ENSG00000253878" "pink" "M6"
"ENSG00000253919" "green" "M3"
"ENSG00000253948" "grey" "M0"
"ENSG00000253953" "grey" "M0"
"ENSG00000253954" "green" "M3"
"ENSG00000253982" "grey" "M0"
"ENSG00000254004" "grey" "M0"
"ENSG00000254064" "brown" "M11"
"ENSG00000254087" "pink" "M6"
"ENSG00000254093" "purple" "M8"
"ENSG00000254122" "grey" "M0"
"ENSG00000254198" "grey" "M0"
"ENSG00000254244" "green" "M3"
"ENSG00000254270" "green" "M3"
"ENSG00000254331" "green" "M3"
"ENSG00000254332" "green" "M3"
"ENSG00000254353" "grey" "M0"
"ENSG00000254373" "green" "M3"
"ENSG00000254377" "grey" "M0"
"ENSG00000254389" "turquoise" "M1"
"ENSG00000254428" "grey" "M0"
"ENSG00000254429" "grey" "M0"
"ENSG00000254461" "turquoise" "M1"
"ENSG00000254470" "turquoise" "M1"
"ENSG00000254473" "grey" "M0"
"ENSG00000254509" "black" "M5"
"ENSG00000254510" "grey" "M0"
"ENSG00000254528" "turquoise" "M1"
"ENSG00000254531" "black" "M5"
"ENSG00000254535" "black" "M5"
"ENSG00000254577" "pink" "M6"
"ENSG00000254595" "turquoise" "M1"
"ENSG00000254598" "green" "M3"
"ENSG00000254602" "pink" "M6"
"ENSG00000254604" "grey" "M0"
"ENSG00000254612" "green" "M3"
"ENSG00000254615" "grey" "M0"
"ENSG00000254635" "black" "M5"
"ENSG00000254682" "grey" "M0"
"ENSG00000254685" "pink" "M6"
"ENSG00000254690" "grey" "M0"
"ENSG00000254694" "grey" "M0"
"ENSG00000254717" "grey" "M0"
"ENSG00000254719" "green" "M3"
"ENSG00000254726" "grey" "M0"
"ENSG00000254759" "green" "M3"
"ENSG00000254837" "pink" "M6"
"ENSG00000254858" "purple" "M8"
"ENSG00000254860" "turquoise" "M1"
"ENSG00000254893" "green" "M3"
"ENSG00000254901" "red" "M4"
"ENSG00000254909" "grey" "M0"
"ENSG00000254910" "red" "M4"
"ENSG00000254911" "grey" "M0"
"ENSG00000254941" "grey" "M0"
"ENSG00000254964" "grey" "M0"
"ENSG00000254978" "grey" "M0"
"ENSG00000254986" "purple" "M8"
"ENSG00000254995" "turquoise" "M1"
"ENSG00000254999" "grey" "M0"
"ENSG00000255100" "red" "M4"
"ENSG00000255103" "grey" "M0"
"ENSG00000255112" "grey" "M0"
"ENSG00000255121" "turquoise" "M1"
"ENSG00000255122" "grey" "M0"
"ENSG00000255135" "pink" "M6"
"ENSG00000255142" "turquoise" "M1"
"ENSG00000255176" "grey" "M0"
"ENSG00000255198" "blue" "M10"
"ENSG00000255201" "red" "M4"
"ENSG00000255224" "grey" "M0"
"ENSG00000255248" "turquoise" "M1"
"ENSG00000255284" "turquoise" "M1"
"ENSG00000255302" "grey" "M0"
"ENSG00000255310" "magenta" "M7"
"ENSG00000255320" "grey" "M0"
"ENSG00000255326" "pink" "M6"
"ENSG00000255389" "grey" "M0"
"ENSG00000255397" "green" "M3"
"ENSG00000255423" "green" "M3"
"ENSG00000255434" "pink" "M6"
"ENSG00000255445" "grey" "M0"
"ENSG00000255455" "grey" "M0"
"ENSG00000255468" "red" "M4"
"ENSG00000255495" "blue" "M10"
"ENSG00000255529" "grey" "M0"
"ENSG00000255633" "blue" "M10"
"ENSG00000255642" "green" "M3"
"ENSG00000255651" "turquoise" "M1"
"ENSG00000255710" "turquoise" "M1"
"ENSG00000255717" "grey" "M0"
"ENSG00000255725" "green" "M3"
"ENSG00000255748" "grey" "M0"
"ENSG00000255753" "grey" "M0"
"ENSG00000255794" "pink" "M6"
"ENSG00000255857" "grey" "M0"
"ENSG00000255875" "green" "M3"
"ENSG00000255883" "green" "M3"
"ENSG00000255893" "grey" "M0"
"ENSG00000255909" "green" "M3"
"ENSG00000255989" "grey" "M0"
"ENSG00000255994" "turquoise" "M1"
"ENSG00000256018" "grey" "M0"
"ENSG00000256043" "grey" "M0"
"ENSG00000256053" "purple" "M8"
"ENSG00000256060" "grey" "M0"
"ENSG00000256073" "black" "M5"
"ENSG00000256087" "grey" "M0"
"ENSG00000256092" "black" "M5"
"ENSG00000256164" "greenyellow" "M9"
"ENSG00000256167" "green" "M3"
"ENSG00000256185" "grey" "M0"
"ENSG00000256210" "green" "M3"
"ENSG00000256211" "green" "M3"
"ENSG00000256223" "grey" "M0"
"ENSG00000256229" "grey" "M0"
"ENSG00000256238" "green" "M3"
"ENSG00000256248" "grey" "M0"
"ENSG00000256269" "grey" "M0"
"ENSG00000256294" "grey" "M0"
"ENSG00000256304" "magenta" "M7"
"ENSG00000256323" "turquoise" "M1"
"ENSG00000256356" "green" "M3"
"ENSG00000256393" "grey" "M0"
"ENSG00000256452" "turquoise" "M1"
"ENSG00000256525" "turquoise" "M1"
"ENSG00000256594" "grey" "M0"
"ENSG00000256616" "green" "M3"
"ENSG00000256663" "green" "M3"
"ENSG00000256667" "grey" "M0"
"ENSG00000256673" "green" "M3"
"ENSG00000256683" "grey" "M0"
"ENSG00000256712" "grey" "M0"
"ENSG00000256742" "grey" "M0"
"ENSG00000256745" "green" "M3"
"ENSG00000256771" "grey" "M0"
"ENSG00000256849" "green" "M3"
"ENSG00000256885" "turquoise" "M1"
"ENSG00000256968" "green" "M3"
"ENSG00000256973" "turquoise" "M1"
"ENSG00000257027" "grey" "M0"
"ENSG00000257043" "green" "M3"
"ENSG00000257060" "magenta" "M7"
"ENSG00000257093" "magenta" "M7"
"ENSG00000257103" "grey" "M0"
"ENSG00000257151" "grey" "M0"
"ENSG00000257167" "black" "M5"
"ENSG00000257218" "grey" "M0"
"ENSG00000257267" "grey" "M0"
"ENSG00000257270" "turquoise" "M1"
"ENSG00000257285" "turquoise" "M1"
"ENSG00000257303" "grey" "M0"
"ENSG00000257315" "turquoise" "M1"
"ENSG00000257354" "grey" "M0"
"ENSG00000257365" "purple" "M8"
"ENSG00000257511" "green" "M3"
"ENSG00000257543" "red" "M4"
"ENSG00000257576" "green" "M3"
"ENSG00000257596" "grey" "M0"
"ENSG00000257621" "turquoise" "M1"
"ENSG00000257647" "grey" "M0"
"ENSG00000257674" "green" "M3"
"ENSG00000257698" "pink" "M6"
"ENSG00000257704" "greenyellow" "M9"
"ENSG00000257727" "grey" "M0"
"ENSG00000257740" "grey" "M0"
"ENSG00000257742" "grey" "M0"
"ENSG00000257773" "green" "M3"
"ENSG00000257815" "grey" "M0"
"ENSG00000257851" "green" "M3"
"ENSG00000257923" "grey" "M0"
"ENSG00000257986" "grey" "M0"
"ENSG00000258016" "green" "M3"
"ENSG00000258056" "greenyellow" "M9"
"ENSG00000258090" "green" "M3"
"ENSG00000258153" "green" "M3"
"ENSG00000258199" "turquoise" "M1"
"ENSG00000258289" "grey" "M0"
"ENSG00000258297" "turquoise" "M1"
"ENSG00000258301" "turquoise" "M1"
"ENSG00000258424" "grey" "M0"
"ENSG00000258427" "green" "M3"
"ENSG00000258429" "purple" "M8"
"ENSG00000258441" "yellow" "M2"
"ENSG00000258445" "green" "M3"
"ENSG00000258450" "grey" "M0"
"ENSG00000258472" "grey" "M0"
"ENSG00000258486" "grey" "M0"
"ENSG00000258515" "turquoise" "M1"
"ENSG00000258520" "grey" "M0"
"ENSG00000258559" "turquoise" "M1"
"ENSG00000258568" "grey" "M0"
"ENSG00000258608" "green" "M3"
"ENSG00000258634" "turquoise" "M1"
"ENSG00000258636" "black" "M5"
"ENSG00000258645" "green" "M3"
"ENSG00000258655" "red" "M4"
"ENSG00000258682" "black" "M5"
"ENSG00000258734" "green" "M3"
"ENSG00000258741" "green" "M3"
"ENSG00000258759" "green" "M3"
"ENSG00000258890" "grey" "M0"
"ENSG00000258895" "green" "M3"
"ENSG00000258900" "magenta" "M7"
"ENSG00000258982" "grey" "M0"
"ENSG00000258985" "grey" "M0"
"ENSG00000259022" "green" "M3"
"ENSG00000259032" "green" "M3"
"ENSG00000259051" "green" "M3"
"ENSG00000259071" "grey" "M0"
"ENSG00000259079" "green" "M3"
"ENSG00000259081" "grey" "M0"
"ENSG00000259086" "green" "M3"
"ENSG00000259088" "grey" "M0"
"ENSG00000259137" "green" "M3"
"ENSG00000259153" "turquoise" "M1"
"ENSG00000259216" "green" "M3"
"ENSG00000259250" "grey" "M0"
"ENSG00000259287" "grey" "M0"
"ENSG00000259291" "grey" "M0"
"ENSG00000259318" "black" "M5"
"ENSG00000259330" "yellow" "M2"
"ENSG00000259340" "green" "M3"
"ENSG00000259366" "turquoise" "M1"
"ENSG00000259408" "grey" "M0"
"ENSG00000259431" "grey" "M0"
"ENSG00000259456" "grey" "M0"
"ENSG00000259494" "grey" "M0"
"ENSG00000259495" "grey" "M0"
"ENSG00000259498" "black" "M5"
"ENSG00000259516" "green" "M3"
"ENSG00000259562" "grey" "M0"
"ENSG00000259623" "grey" "M0"
"ENSG00000259657" "green" "M3"
"ENSG00000259658" "pink" "M6"
"ENSG00000259668" "turquoise" "M1"
"ENSG00000259683" "turquoise" "M1"
"ENSG00000259715" "turquoise" "M1"
"ENSG00000259746" "green" "M3"
"ENSG00000259758" "magenta" "M7"
"ENSG00000259768" "grey" "M0"
"ENSG00000259775" "grey" "M0"
"ENSG00000259781" "green" "M3"
"ENSG00000259790" "green" "M3"
"ENSG00000259802" "grey" "M0"
"ENSG00000259806" "grey" "M0"
"ENSG00000259820" "grey" "M0"
"ENSG00000259838" "green" "M3"
"ENSG00000259856" "green" "M3"
"ENSG00000259865" "grey" "M0"
"ENSG00000259877" "black" "M5"
"ENSG00000259887" "turquoise" "M1"
"ENSG00000259891" "turquoise" "M1"
"ENSG00000259901" "turquoise" "M1"
"ENSG00000259917" "green" "M3"
"ENSG00000259918" "green" "M3"
"ENSG00000259943" "black" "M5"
"ENSG00000259959" "grey" "M0"
"ENSG00000259969" "turquoise" "M1"
"ENSG00000259972" "turquoise" "M1"
"ENSG00000259976" "grey" "M0"
"ENSG00000259985" "magenta" "M7"
"ENSG00000260000" "grey" "M0"
"ENSG00000260006" "yellow" "M2"
"ENSG00000260011" "turquoise" "M1"
"ENSG00000260018" "grey" "M0"
"ENSG00000260023" "purple" "M8"
"ENSG00000260025" "purple" "M8"
"ENSG00000260032" "grey" "M0"
"ENSG00000260051" "turquoise" "M1"
"ENSG00000260054" "grey" "M0"
"ENSG00000260065" "grey" "M0"
"ENSG00000260077" "black" "M5"
"ENSG00000260081" "black" "M5"
"ENSG00000260095" "grey" "M0"
"ENSG00000260114" "grey" "M0"
"ENSG00000260136" "pink" "M6"
"ENSG00000260196" "purple" "M8"
"ENSG00000260219" "grey" "M0"
"ENSG00000260233" "turquoise" "M1"
"ENSG00000260257" "purple" "M8"
"ENSG00000260259" "grey" "M0"
"ENSG00000260260" "purple" "M8"
"ENSG00000260261" "turquoise" "M1"
"ENSG00000260279" "turquoise" "M1"
"ENSG00000260290" "green" "M3"
"ENSG00000260293" "grey" "M0"
"ENSG00000260296" "turquoise" "M1"
"ENSG00000260329" "turquoise" "M1"
"ENSG00000260336" "grey" "M0"
"ENSG00000260349" "grey" "M0"
"ENSG00000260367" "turquoise" "M1"
"ENSG00000260400" "grey" "M0"
