"Symbol" "moduleLabel"
"ENSG00000072135" "M0"
"ENSG00000072182" "M0"
"ENSG00000072195" "M5"
"ENSG00000072210" "M0"
"ENSG00000072274" "M16"
"ENSG00000072310" "M13"
"ENSG00000072364" "M0"
"ENSG00000072401" "M14"
"ENSG00000072415" "M0"
"ENSG00000072422" "M12"
"ENSG00000072501" "M0"
"ENSG00000072506" "M9"
"ENSG00000072518" "M0"
"ENSG00000072571" "M11"
"ENSG00000072609" "M0"
"ENSG00000072682" "M4"
"ENSG00000072736" "M18"
"ENSG00000072756" "M12"
"ENSG00000072778" "M5"
"ENSG00000072786" "M6"
"ENSG00000072803" "M0"
"ENSG00000072832" "M0"
"ENSG00000072840" "M0"
"ENSG00000072849" "M0"
"ENSG00000072864" "M0"
"ENSG00000072954" "M0"
"ENSG00000072958" "M0"
"ENSG00000073008" "M0"
"ENSG00000073009" "M5"
"ENSG00000073050" "M18"
"ENSG00000073060" "M0"
"ENSG00000073111" "M11"
"ENSG00000073150" "M1"
"ENSG00000073169" "M5"
"ENSG00000073417" "M13"
"ENSG00000073464" "M2"
"ENSG00000073536" "M0"
"ENSG00000073578" "M0"
"ENSG00000073584" "M0"
"ENSG00000073605" "M0"
"ENSG00000073614" "M0"
"ENSG00000073670" "M1"
"ENSG00000073711" "M2"
"ENSG00000073712" "M18"
"ENSG00000073792" "M0"
"ENSG00000073803" "M1"
"ENSG00000073849" "M0"
"ENSG00000073910" "M1"
"ENSG00000073921" "M0"
"ENSG00000073969" "M14"
"ENSG00000074047" "M3"
"ENSG00000074054" "M0"
"ENSG00000074071" "M0"
"ENSG00000074181" "M17"
"ENSG00000074201" "M0"
"ENSG00000074211" "M2"
"ENSG00000074219" "M0"
"ENSG00000074266" "M18"
"ENSG00000074276" "M0"
"ENSG00000074317" "M1"
"ENSG00000074319" "M0"
"ENSG00000074356" "M0"
"ENSG00000074410" "M0"
"ENSG00000074527" "M0"
"ENSG00000074582" "M0"
"ENSG00000074590" "M19"
"ENSG00000074603" "M0"
"ENSG00000074621" "M0"
"ENSG00000074657" "M0"
"ENSG00000074695" "M16"
"ENSG00000074696" "M0"
"ENSG00000074755" "M0"
"ENSG00000074800" "M0"
"ENSG00000074842" "M0"
"ENSG00000074855" "M3"
"ENSG00000074935" "M7"
"ENSG00000074964" "M0"
"ENSG00000075035" "M1"
"ENSG00000075043" "M13"
"ENSG00000075089" "M9"
"ENSG00000075131" "M0"
"ENSG00000075142" "M0"
"ENSG00000075151" "M0"
"ENSG00000075188" "M0"
"ENSG00000075213" "M0"
"ENSG00000075218" "M11"
"ENSG00000075223" "M0"
"ENSG00000075234" "M0"
"ENSG00000075239" "M0"
"ENSG00000075240" "M0"
"ENSG00000075275" "M0"
"ENSG00000075292" "M0"
"ENSG00000075303" "M2"
"ENSG00000075336" "M0"
"ENSG00000075340" "M1"
"ENSG00000075391" "M2"
"ENSG00000075399" "M0"
"ENSG00000075407" "M0"
"ENSG00000075413" "M6"
"ENSG00000075415" "M0"
"ENSG00000075420" "M0"
"ENSG00000075426" "M8"
"ENSG00000075429" "M0"
"ENSG00000075461" "M0"
"ENSG00000075539" "M0"
"ENSG00000075568" "M0"
"ENSG00000075618" "M6"
"ENSG00000075624" "M0"
"ENSG00000075702" "M11"
"ENSG00000075711" "M0"
"ENSG00000075785" "M0"
"ENSG00000075790" "M11"
"ENSG00000075826" "M5"
"ENSG00000075856" "M0"
"ENSG00000075891" "M12"
"ENSG00000075914" "M0"
"ENSG00000075945" "M2"
"ENSG00000075975" "M18"
"ENSG00000076003" "M0"
"ENSG00000076043" "M0"
"ENSG00000076053" "M0"
"ENSG00000076067" "M17"
"ENSG00000076108" "M0"
"ENSG00000076201" "M0"
"ENSG00000076242" "M14"
"ENSG00000076248" "M0"
"ENSG00000076321" "M0"
"ENSG00000076344" "M3"
"ENSG00000076356" "M0"
"ENSG00000076382" "M11"
"ENSG00000076513" "M0"
"ENSG00000076554" "M0"
"ENSG00000076555" "M7"
"ENSG00000076604" "M0"
"ENSG00000076641" "M1"
"ENSG00000076650" "M0"
"ENSG00000076662" "M0"
"ENSG00000076685" "M0"
"ENSG00000076706" "M0"
"ENSG00000076716" "M8"
"ENSG00000076826" "M3"
"ENSG00000076864" "M1"
"ENSG00000076924" "M15"
"ENSG00000076928" "M0"
"ENSG00000076984" "M0"
"ENSG00000077044" "M0"
"ENSG00000077063" "M2"
"ENSG00000077080" "M1"
"ENSG00000077092" "M0"
"ENSG00000077097" "M0"
"ENSG00000077147" "M0"
"ENSG00000077150" "M17"
"ENSG00000077152" "M11"
"ENSG00000077157" "M2"
"ENSG00000077232" "M0"
"ENSG00000077235" "M0"
"ENSG00000077254" "M0"
"ENSG00000077264" "M2"
"ENSG00000077279" "M2"
"ENSG00000077312" "M0"
"ENSG00000077348" "M0"
"ENSG00000077380" "M0"
"ENSG00000077454" "M5"
"ENSG00000077458" "M0"
"ENSG00000077463" "M8"
"ENSG00000077514" "M0"
"ENSG00000077522" "M0"
"ENSG00000077549" "M0"
"ENSG00000077585" "M0"
"ENSG00000077616" "M2"
"ENSG00000077684" "M0"
"ENSG00000077721" "M0"
"ENSG00000077782" "M0"
"ENSG00000077809" "M0"
"ENSG00000077942" "M4"
"ENSG00000077943" "M4"
"ENSG00000078018" "M0"
"ENSG00000078043" "M0"
"ENSG00000078053" "M2"
"ENSG00000078061" "M8"
"ENSG00000078070" "M7"
"ENSG00000078098" "M14"
"ENSG00000078114" "M0"
"ENSG00000078124" "M0"
"ENSG00000078140" "M0"
"ENSG00000078142" "M0"
"ENSG00000078177" "M14"
"ENSG00000078237" "M9"
"ENSG00000078246" "M0"
"ENSG00000078269" "M0"
"ENSG00000078295" "M0"
"ENSG00000078304" "M0"
"ENSG00000078319" "M9"
"ENSG00000078328" "M0"
"ENSG00000078369" "M0"
"ENSG00000078399" "M20"
"ENSG00000078403" "M6"
"ENSG00000078487" "M0"
"ENSG00000078549" "M0"
"ENSG00000078596" "M0"
"ENSG00000078618" "M0"
"ENSG00000078668" "M0"
"ENSG00000078674" "M0"
"ENSG00000078687" "M0"
"ENSG00000078699" "M0"
"ENSG00000078725" "M0"
"ENSG00000078747" "M0"
"ENSG00000078804" "M0"
"ENSG00000078808" "M0"
"ENSG00000078902" "M0"
"ENSG00000078967" "M0"
"ENSG00000079102" "M10"
"ENSG00000079134" "M0"
"ENSG00000079150" "M20"
"ENSG00000079156" "M0"
"ENSG00000079215" "M0"
"ENSG00000079246" "M0"
"ENSG00000079257" "M3"
"ENSG00000079277" "M0"
"ENSG00000079308" "M17"
"ENSG00000079313" "M5"
"ENSG00000079332" "M0"
"ENSG00000079335" "M0"
"ENSG00000079387" "M0"
"ENSG00000079432" "M5"
"ENSG00000079435" "M0"
"ENSG00000079459" "M2"
"ENSG00000079462" "M0"
"ENSG00000079482" "M0"
"ENSG00000079616" "M11"
"ENSG00000079691" "M3"
"ENSG00000079739" "M0"
"ENSG00000079785" "M0"
"ENSG00000079805" "M0"
"ENSG00000079819" "M1"
"ENSG00000079841" "M2"
"ENSG00000079931" "M0"
"ENSG00000079950" "M0"
"ENSG00000079974" "M7"
"ENSG00000079999" "M0"
"ENSG00000080166" "M0"
"ENSG00000080189" "M0"
"ENSG00000080200" "M5"
"ENSG00000080224" "M0"
"ENSG00000080298" "M7"
"ENSG00000080345" "M0"
"ENSG00000080371" "M0"
"ENSG00000080493" "M0"
"ENSG00000080503" "M0"
"ENSG00000080546" "M0"
"ENSG00000080561" "M14"
"ENSG00000080573" "M0"
"ENSG00000080603" "M0"
"ENSG00000080608" "M16"
"ENSG00000080644" "M0"
"ENSG00000080802" "M0"
"ENSG00000080815" "M0"
"ENSG00000080819" "M19"
"ENSG00000080822" "M0"
"ENSG00000080823" "M7"
"ENSG00000080824" "M0"
"ENSG00000080839" "M11"
"ENSG00000080845" "M0"
"ENSG00000080854" "M0"
"ENSG00000080947" "M0"
"ENSG00000080986" "M11"
"ENSG00000081014" "M0"
"ENSG00000081019" "M0"
"ENSG00000081026" "M2"
"ENSG00000081087" "M0"
"ENSG00000081138" "M0"
"ENSG00000081154" "M0"
"ENSG00000081177" "M0"
"ENSG00000081181" "M2"
"ENSG00000081189" "M12"
"ENSG00000081307" "M0"
"ENSG00000081320" "M0"
"ENSG00000081377" "M6"
"ENSG00000081386" "M0"
"ENSG00000081479" "M0"
"ENSG00000081665" "M0"
"ENSG00000081692" "M0"
"ENSG00000081721" "M0"
"ENSG00000081760" "M0"
"ENSG00000081791" "M0"
"ENSG00000081803" "M14"
"ENSG00000081818" "M0"
"ENSG00000081842" "M0"
"ENSG00000081870" "M14"
"ENSG00000081913" "M0"
"ENSG00000082014" "M0"
"ENSG00000082068" "M0"
"ENSG00000082146" "M0"
"ENSG00000082153" "M0"
"ENSG00000082196" "M0"
"ENSG00000082212" "M0"
"ENSG00000082213" "M0"
"ENSG00000082258" "M0"
"ENSG00000082269" "M0"
"ENSG00000082397" "M0"
"ENSG00000082458" "M0"
"ENSG00000082482" "M14"
"ENSG00000082497" "M0"
"ENSG00000082512" "M0"
"ENSG00000082515" "M0"
"ENSG00000082516" "M0"
"ENSG00000082556" "M0"
"ENSG00000082641" "M0"
"ENSG00000082684" "M5"
"ENSG00000082701" "M0"
"ENSG00000082781" "M0"
"ENSG00000082805" "M1"
"ENSG00000082898" "M0"
"ENSG00000082996" "M0"
"ENSG00000083067" "M2"
"ENSG00000083093" "M0"
"ENSG00000083097" "M0"
"ENSG00000083099" "M0"
"ENSG00000083123" "M0"
"ENSG00000083168" "M0"
"ENSG00000083223" "M0"
"ENSG00000083290" "M0"
"ENSG00000083312" "M0"
"ENSG00000083444" "M0"
"ENSG00000083457" "M9"
"ENSG00000083520" "M0"
"ENSG00000083535" "M12"
"ENSG00000083544" "M0"
"ENSG00000083635" "M0"
"ENSG00000083642" "M0"
"ENSG00000083720" "M2"
"ENSG00000083750" "M0"
"ENSG00000083799" "M0"
"ENSG00000083812" "M0"
"ENSG00000083814" "M0"
"ENSG00000083817" "M0"
"ENSG00000083828" "M12"
"ENSG00000083838" "M0"
"ENSG00000083844" "M0"
"ENSG00000083845" "M0"
"ENSG00000083857" "M20"
"ENSG00000083896" "M0"
"ENSG00000083937" "M12"
"ENSG00000084070" "M0"
"ENSG00000084072" "M0"
"ENSG00000084073" "M0"
"ENSG00000084090" "M0"
"ENSG00000084092" "M8"
"ENSG00000084093" "M0"
"ENSG00000084112" "M0"
"ENSG00000084207" "M0"
"ENSG00000084234" "M0"
"ENSG00000084444" "M0"
"ENSG00000084463" "M0"
"ENSG00000084623" "M0"
"ENSG00000084628" "M0"
"ENSG00000084636" "M4"
"ENSG00000084652" "M0"
"ENSG00000084676" "M0"
"ENSG00000084693" "M0"
"ENSG00000084710" "M0"
"ENSG00000084731" "M0"
"ENSG00000084733" "M0"
"ENSG00000084754" "M0"
"ENSG00000084764" "M1"
"ENSG00000084774" "M0"
"ENSG00000085063" "M0"
"ENSG00000085117" "M0"
"ENSG00000085185" "M0"
"ENSG00000085224" "M0"
"ENSG00000085231" "M0"
"ENSG00000085274" "M14"
"ENSG00000085365" "M14"
"ENSG00000085377" "M0"
"ENSG00000085382" "M0"
"ENSG00000085415" "M0"
"ENSG00000085433" "M0"
"ENSG00000085449" "M0"
"ENSG00000085465" "M0"
"ENSG00000085491" "M0"
"ENSG00000085511" "M0"
"ENSG00000085514" "M3"
"ENSG00000085552" "M0"
"ENSG00000085644" "M0"
"ENSG00000085662" "M0"
"ENSG00000085719" "M0"
"ENSG00000085721" "M0"
"ENSG00000085733" "M6"
"ENSG00000085741" "M4"
"ENSG00000085760" "M0"
"ENSG00000085788" "M0"
"ENSG00000085832" "M0"
"ENSG00000085840" "M0"
"ENSG00000085871" "M2"
"ENSG00000085872" "M5"
"ENSG00000085978" "M0"
"ENSG00000085982" "M0"
"ENSG00000085998" "M5"
"ENSG00000085999" "M11"
"ENSG00000086015" "M0"
"ENSG00000086061" "M0"
"ENSG00000086062" "M0"
"ENSG00000086065" "M0"
"ENSG00000086102" "M0"
"ENSG00000086189" "M0"
"ENSG00000086200" "M9"
"ENSG00000086232" "M0"
"ENSG00000086289" "M0"
"ENSG00000086300" "M1"
"ENSG00000086475" "M0"
"ENSG00000086504" "M0"
"ENSG00000086506" "M3"
"ENSG00000086544" "M0"
"ENSG00000086589" "M0"
"ENSG00000086598" "M0"
"ENSG00000086619" "M14"
"ENSG00000086666" "M0"
"ENSG00000086712" "M0"
"ENSG00000086758" "M0"
"ENSG00000086827" "M0"
"ENSG00000086848" "M0"
"ENSG00000087008" "M0"
"ENSG00000087053" "M0"
"ENSG00000087074" "M8"
"ENSG00000087076" "M0"
"ENSG00000087077" "M0"
"ENSG00000087085" "M13"
"ENSG00000087086" "M6"
"ENSG00000087087" "M0"
"ENSG00000087088" "M8"
"ENSG00000087095" "M0"
"ENSG00000087111" "M0"
"ENSG00000087152" "M0"
"ENSG00000087157" "M0"
"ENSG00000087191" "M0"
"ENSG00000087206" "M0"
"ENSG00000087245" "M0"
"ENSG00000087258" "M2"
"ENSG00000087263" "M16"
"ENSG00000087266" "M0"
"ENSG00000087269" "M16"
"ENSG00000087274" "M0"
"ENSG00000087299" "M0"
"ENSG00000087301" "M12"
"ENSG00000087302" "M0"
"ENSG00000087303" "M4"
"ENSG00000087338" "M20"
"ENSG00000087365" "M0"
"ENSG00000087448" "M0"
"ENSG00000087460" "M0"
"ENSG00000087470" "M0"
"ENSG00000087495" "M0"
"ENSG00000087502" "M0"
"ENSG00000087586" "M11"
"ENSG00000087842" "M0"
"ENSG00000087884" "M9"
"ENSG00000087903" "M0"
"ENSG00000087995" "M0"
"ENSG00000088035" "M0"
"ENSG00000088038" "M8"
"ENSG00000088179" "M0"
"ENSG00000088205" "M0"
"ENSG00000088247" "M0"
"ENSG00000088256" "M0"
"ENSG00000088280" "M0"
"ENSG00000088298" "M0"
"ENSG00000088305" "M0"
"ENSG00000088325" "M11"
"ENSG00000088356" "M0"
"ENSG00000088367" "M2"
"ENSG00000088387" "M0"
"ENSG00000088448" "M0"
"ENSG00000088451" "M0"
"ENSG00000088538" "M2"
"ENSG00000088543" "M3"
"ENSG00000088682" "M0"
"ENSG00000088756" "M4"
"ENSG00000088766" "M9"
"ENSG00000088808" "M1"
"ENSG00000088812" "M0"
"ENSG00000088826" "M5"
"ENSG00000088832" "M0"
"ENSG00000088833" "M0"
"ENSG00000088854" "M0"
"ENSG00000088876" "M0"
"ENSG00000088881" "M3"
"ENSG00000088882" "M15"
"ENSG00000088888" "M0"
"ENSG00000088899" "M3"
"ENSG00000088930" "M0"
"ENSG00000088970" "M0"
"ENSG00000088986" "M0"
"ENSG00000089006" "M0"
"ENSG00000089009" "M0"
"ENSG00000089022" "M0"
"ENSG00000089041" "M0"
"ENSG00000089048" "M9"
"ENSG00000089050" "M0"
"ENSG00000089053" "M0"
"ENSG00000089057" "M1"
"ENSG00000089060" "M3"
"ENSG00000089063" "M0"
"ENSG00000089091" "M0"
"ENSG00000089094" "M0"
"ENSG00000089116" "M0"
"ENSG00000089123" "M0"
"ENSG00000089154" "M0"
"ENSG00000089157" "M0"
"ENSG00000089159" "M0"
"ENSG00000089163" "M0"
"ENSG00000089169" "M0"
"ENSG00000089177" "M1"
"ENSG00000089195" "M0"
"ENSG00000089199" "M4"
"ENSG00000089220" "M1"
"ENSG00000089234" "M0"
"ENSG00000089248" "M0"
"ENSG00000089280" "M0"
"ENSG00000089289" "M0"
"ENSG00000089335" "M0"
"ENSG00000089351" "M17"
"ENSG00000089472" "M3"
"ENSG00000089486" "M0"
"ENSG00000089505" "M0"
"ENSG00000089597" "M0"
"ENSG00000089639" "M0"
"ENSG00000089682" "M0"
"ENSG00000089685" "M11"
"ENSG00000089692" "M3"
"ENSG00000089693" "M0"
"ENSG00000089723" "M0"
"ENSG00000089737" "M0"
"ENSG00000089775" "M2"
"ENSG00000089818" "M0"
"ENSG00000089820" "M0"
"ENSG00000089847" "M1"
"ENSG00000089876" "M3"
"ENSG00000089902" "M0"
"ENSG00000089916" "M0"
"ENSG00000090006" "M17"
"ENSG00000090013" "M13"
"ENSG00000090020" "M17"
"ENSG00000090054" "M0"
"ENSG00000090060" "M0"
"ENSG00000090061" "M0"
"ENSG00000090097" "M0"
"ENSG00000090238" "M0"
"ENSG00000090263" "M0"
"ENSG00000090266" "M0"
"ENSG00000090273" "M0"
"ENSG00000090316" "M0"
"ENSG00000090339" "M10"
"ENSG00000090372" "M0"
"ENSG00000090432" "M0"
"ENSG00000090447" "M5"
"ENSG00000090470" "M0"
"ENSG00000090487" "M0"
"ENSG00000090520" "M0"
"ENSG00000090530" "M8"
"ENSG00000090539" "M3"
"ENSG00000090565" "M0"
"ENSG00000090581" "M0"
"ENSG00000090612" "M9"
"ENSG00000090615" "M17"
"ENSG00000090621" "M0"
"ENSG00000090661" "M3"
"ENSG00000090674" "M0"
"ENSG00000090686" "M0"
"ENSG00000090776" "M0"
"ENSG00000090857" "M0"
"ENSG00000090861" "M8"
"ENSG00000090863" "M0"
"ENSG00000090889" "M11"
"ENSG00000090905" "M0"
"ENSG00000090924" "M8"
"ENSG00000090932" "M0"
"ENSG00000090971" "M15"
"ENSG00000090975" "M6"
"ENSG00000090989" "M0"
"ENSG00000091009" "M0"
"ENSG00000091039" "M14"
"ENSG00000091073" "M0"
"ENSG00000091127" "M0"
"ENSG00000091129" "M13"
"ENSG00000091136" "M4"
"ENSG00000091140" "M0"
"ENSG00000091157" "M2"
"ENSG00000091164" "M0"
"ENSG00000091317" "M20"
"ENSG00000091409" "M6"
"ENSG00000091428" "M0"
"ENSG00000091436" "M4"
"ENSG00000091483" "M0"
"ENSG00000091490" "M6"
"ENSG00000091513" "M2"
"ENSG00000091527" "M0"
"ENSG00000091542" "M0"
"ENSG00000091592" "M15"
"ENSG00000091622" "M3"
"ENSG00000091640" "M0"
"ENSG00000091651" "M11"
"ENSG00000091656" "M2"
"ENSG00000091664" "M0"
"ENSG00000091732" "M0"
"ENSG00000091844" "M2"
"ENSG00000091947" "M0"
"ENSG00000091972" "M14"
"ENSG00000091986" "M4"
"ENSG00000092010" "M0"
"ENSG00000092020" "M9"
"ENSG00000092036" "M0"
"ENSG00000092051" "M0"
"ENSG00000092068" "M4"
"ENSG00000092094" "M0"
"ENSG00000092096" "M3"
"ENSG00000092098" "M8"
"ENSG00000092108" "M0"
"ENSG00000092140" "M14"
"ENSG00000092148" "M0"
"ENSG00000092199" "M0"
"ENSG00000092201" "M0"
"ENSG00000092203" "M0"
"ENSG00000092208" "M0"
"ENSG00000092295" "M0"
"ENSG00000092330" "M0"
"ENSG00000092421" "M0"
"ENSG00000092439" "M0"
"ENSG00000092445" "M0"
"ENSG00000092470" "M0"
"ENSG00000092531" "M0"
"ENSG00000092621" "M0"
"ENSG00000092758" "M4"
"ENSG00000092820" "M15"
"ENSG00000092841" "M9"
"ENSG00000092847" "M18"
"ENSG00000092850" "M0"
"ENSG00000092853" "M11"
"ENSG00000092871" "M0"
"ENSG00000092931" "M0"
"ENSG00000092964" "M0"
"ENSG00000092969" "M8"
"ENSG00000092978" "M0"
"ENSG00000093000" "M0"
"ENSG00000093009" "M11"
"ENSG00000093010" "M10"
"ENSG00000093144" "M9"
"ENSG00000093167" "M0"
"ENSG00000093183" "M0"
"ENSG00000094631" "M0"
"ENSG00000094804" "M11"
"ENSG00000094841" "M0"
"ENSG00000094880" "M0"
"ENSG00000094914" "M0"
"ENSG00000094916" "M0"
"ENSG00000094975" "M0"
"ENSG00000095002" "M0"
"ENSG00000095015" "M0"
"ENSG00000095059" "M0"
"ENSG00000095066" "M0"
"ENSG00000095139" "M0"
"ENSG00000095203" "M1"
"ENSG00000095209" "M0"
"ENSG00000095261" "M0"
"ENSG00000095319" "M18"
"ENSG00000095321" "M0"
"ENSG00000095370" "M5"
"ENSG00000095380" "M6"
"ENSG00000095383" "M5"
"ENSG00000095397" "M3"
"ENSG00000095485" "M0"
"ENSG00000095539" "M3"
"ENSG00000095564" "M0"
"ENSG00000095574" "M3"
"ENSG00000095596" "M13"
"ENSG00000095637" "M0"
"ENSG00000095713" "M4"
"ENSG00000095739" "M0"
"ENSG00000095752" "M0"
"ENSG00000095787" "M0"
"ENSG00000095794" "M0"
"ENSG00000095906" "M0"
"ENSG00000095951" "M0"
"ENSG00000096063" "M0"
"ENSG00000096070" "M0"
"ENSG00000096080" "M0"
"ENSG00000096092" "M2"
"ENSG00000096093" "M0"
"ENSG00000096384" "M0"
"ENSG00000096401" "M0"
"ENSG00000096654" "M0"
"ENSG00000096717" "M9"
"ENSG00000096746" "M0"
"ENSG00000096872" "M0"
"ENSG00000096968" "M0"
"ENSG00000097007" "M0"
"ENSG00000097021" "M1"
"ENSG00000097033" "M0"
"ENSG00000097046" "M0"
"ENSG00000099139" "M0"
"ENSG00000099194" "M2"
"ENSG00000099203" "M0"
"ENSG00000099204" "M0"
"ENSG00000099219" "M14"
"ENSG00000099246" "M0"
"ENSG00000099250" "M0"
"ENSG00000099251" "M0"
"ENSG00000099256" "M13"
"ENSG00000099282" "M0"
"ENSG00000099284" "M0"
"ENSG00000099290" "M12"
"ENSG00000099308" "M1"
"ENSG00000099326" "M5"
"ENSG00000099330" "M3"
"ENSG00000099331" "M8"
"ENSG00000099338" "M3"
"ENSG00000099341" "M0"
"ENSG00000099364" "M0"
"ENSG00000099365" "M1"
"ENSG00000099377" "M0"
"ENSG00000099381" "M0"
"ENSG00000099385" "M0"
"ENSG00000099617" "M17"
"ENSG00000099622" "M0"
"ENSG00000099624" "M0"
"ENSG00000099625" "M8"
"ENSG00000099725" "M3"
"ENSG00000099783" "M0"
"ENSG00000099785" "M6"
"ENSG00000099795" "M0"
"ENSG00000099797" "M0"
"ENSG00000099800" "M0"
"ENSG00000099804" "M15"
"ENSG00000099810" "M4"
"ENSG00000099814" "M1"
"ENSG00000099817" "M0"
"ENSG00000099821" "M18"
"ENSG00000099822" "M1"
"ENSG00000099840" "M0"
"ENSG00000099849" "M1"
"ENSG00000099860" "M8"
"ENSG00000099864" "M0"
"ENSG00000099875" "M8"
"ENSG00000099889" "M15"
"ENSG00000099899" "M5"
"ENSG00000099901" "M0"
"ENSG00000099904" "M8"
"ENSG00000099910" "M0"
"ENSG00000099917" "M8"
"ENSG00000099940" "M0"
"ENSG00000099942" "M0"
"ENSG00000099949" "M0"
"ENSG00000099953" "M4"
"ENSG00000099954" "M5"
"ENSG00000099956" "M0"
"ENSG00000099968" "M6"
"ENSG00000099991" "M0"
"ENSG00000099992" "M0"
"ENSG00000099995" "M0"
"ENSG00000099998" "M0"
"ENSG00000099999" "M0"
"ENSG00000100003" "M18"
"ENSG00000100014" "M0"
"ENSG00000100023" "M0"
"ENSG00000100027" "M0"
"ENSG00000100028" "M0"
"ENSG00000100029" "M0"
"ENSG00000100030" "M0"
"ENSG00000100031" "M0"
"ENSG00000100034" "M16"
"ENSG00000100036" "M0"
"ENSG00000100038" "M18"
"ENSG00000100056" "M0"
"ENSG00000100058" "M0"
"ENSG00000100060" "M0"
"ENSG00000100068" "M0"
"ENSG00000100075" "M0"
"ENSG00000100077" "M13"
"ENSG00000100083" "M0"
"ENSG00000100084" "M0"
"ENSG00000100095" "M3"
"ENSG00000100097" "M4"
"ENSG00000100099" "M0"
"ENSG00000100100" "M0"
"ENSG00000100101" "M0"
"ENSG00000100104" "M0"
"ENSG00000100105" "M0"
"ENSG00000100106" "M3"
"ENSG00000100109" "M0"
"ENSG00000100116" "M0"
"ENSG00000100124" "M15"
"ENSG00000100129" "M18"
"ENSG00000100138" "M0"
"ENSG00000100139" "M0"
"ENSG00000100142" "M0"
"ENSG00000100147" "M5"
"ENSG00000100150" "M0"
"ENSG00000100151" "M10"
"ENSG00000100154" "M0"
"ENSG00000100156" "M10"
"ENSG00000100162" "M0"
"ENSG00000100167" "M0"
"ENSG00000100196" "M4"
"ENSG00000100197" "M0"
"ENSG00000100201" "M0"
"ENSG00000100207" "M0"
"ENSG00000100209" "M0"
"ENSG00000100211" "M0"
"ENSG00000100216" "M0"
"ENSG00000100219" "M0"
"ENSG00000100220" "M0"
"ENSG00000100221" "M0"
"ENSG00000100225" "M0"
"ENSG00000100226" "M0"
"ENSG00000100227" "M0"
"ENSG00000100228" "M7"
"ENSG00000100234" "M0"
"ENSG00000100239" "M0"
"ENSG00000100241" "M0"
"ENSG00000100242" "M8"
"ENSG00000100243" "M0"
"ENSG00000100246" "M0"
"ENSG00000100258" "M17"
"ENSG00000100263" "M0"
"ENSG00000100266" "M0"
"ENSG00000100271" "M3"
"ENSG00000100280" "M0"
"ENSG00000100281" "M2"
"ENSG00000100284" "M0"
"ENSG00000100285" "M0"
"ENSG00000100292" "M0"
"ENSG00000100294" "M0"
"ENSG00000100296" "M8"
"ENSG00000100297" "M0"
"ENSG00000100299" "M17"
"ENSG00000100300" "M0"
"ENSG00000100302" "M17"
"ENSG00000100304" "M6"
"ENSG00000100307" "M13"
"ENSG00000100314" "M0"
"ENSG00000100316" "M0"
"ENSG00000100319" "M0"
"ENSG00000100320" "M0"
"ENSG00000100321" "M1"
"ENSG00000100324" "M0"
"ENSG00000100325" "M0"
"ENSG00000100330" "M0"
"ENSG00000100335" "M0"
"ENSG00000100336" "M0"
"ENSG00000100344" "M0"
"ENSG00000100345" "M16"
"ENSG00000100346" "M0"
"ENSG00000100347" "M0"
"ENSG00000100348" "M0"
"ENSG00000100350" "M0"
"ENSG00000100353" "M0"
"ENSG00000100354" "M0"
"ENSG00000100359" "M0"
"ENSG00000100360" "M0"
"ENSG00000100364" "M6"
"ENSG00000100372" "M0"
"ENSG00000100376" "M12"
"ENSG00000100379" "M0"
"ENSG00000100380" "M0"
"ENSG00000100387" "M0"
"ENSG00000100393" "M0"
"ENSG00000100395" "M0"
"ENSG00000100401" "M0"
"ENSG00000100403" "M0"
"ENSG00000100410" "M0"
"ENSG00000100412" "M0"
"ENSG00000100413" "M0"
"ENSG00000100416" "M0"
"ENSG00000100417" "M0"
"ENSG00000100418" "M0"
"ENSG00000100422" "M8"
"ENSG00000100425" "M0"
"ENSG00000100426" "M0"
"ENSG00000100427" "M0"
"ENSG00000100433" "M2"
"ENSG00000100439" "M0"
"ENSG00000100441" "M15"
"ENSG00000100442" "M0"
"ENSG00000100445" "M15"
"ENSG00000100461" "M0"
"ENSG00000100462" "M0"
"ENSG00000100473" "M0"
"ENSG00000100478" "M0"
"ENSG00000100479" "M0"
"ENSG00000100483" "M0"
"ENSG00000100485" "M0"
"ENSG00000100490" "M0"
"ENSG00000100503" "M0"
"ENSG00000100504" "M13"
"ENSG00000100505" "M0"
"ENSG00000100519" "M0"
"ENSG00000100522" "M16"
"ENSG00000100523" "M2"
"ENSG00000100526" "M11"
"ENSG00000100528" "M20"
"ENSG00000100532" "M0"
"ENSG00000100554" "M0"
"ENSG00000100564" "M0"
"ENSG00000100567" "M0"
"ENSG00000100568" "M0"
"ENSG00000100575" "M0"
"ENSG00000100577" "M0"
"ENSG00000100578" "M12"
"ENSG00000100580" "M0"
"ENSG00000100583" "M9"
"ENSG00000100591" "M0"
"ENSG00000100592" "M0"
"ENSG00000100596" "M6"
"ENSG00000100600" "M0"
"ENSG00000100601" "M0"
"ENSG00000100603" "M0"
"ENSG00000100604" "M1"
"ENSG00000100605" "M6"
"ENSG00000100612" "M0"
"ENSG00000100614" "M0"
"ENSG00000100625" "M16"
"ENSG00000100626" "M0"
"ENSG00000100632" "M0"
"ENSG00000100644" "M0"
"ENSG00000100647" "M6"
"ENSG00000100650" "M5"
"ENSG00000100664" "M0"
"ENSG00000100678" "M1"
"ENSG00000100697" "M0"
"ENSG00000100711" "M0"
"ENSG00000100714" "M12"
"ENSG00000100722" "M0"
"ENSG00000100726" "M15"
